"","ttext","score","date","isretweet","retweetcount","favoritecount","duplicate"
"1","@nistula @vidyadee Amazon has started delivery of non-essentials also but containment zone... Don't think so!","0","2020-05-08 08:16:57","FALSE","0","2",FALSE
"2","@AmazonHelp As per current status at your site, you can delivered this product to new customers latest by 11th may  ","0","2020-05-08 07:17:40","FALSE","0","0",FALSE
"3","@AmitAgarwal @amazon Dear Sir, I have order this product from Amazon and trying to prepone the delivery to 11th may  ","0","2020-05-08 07:08:52","FALSE","0","0",FALSE
"4","RT @khan60444: @JeffBezos @AmazonHelp @amazonIN Just wanted to tell you I need groceries from Amazon. I have downloaded the app for buying","0","2020-05-07 21:26:19","TRUE","1","0",FALSE
"5","@JeffBezos @AmazonHelp @amazonIN Just wanted to tell you I need groceries from Amazon. I have downloaded the app fo  ","0","2020-05-07 20:40:19","FALSE","1","0",FALSE
"6","@ricky_insomniac @Flipkart @amazon @AmazonHelp He is also fed-up of these ecomms. He had ordered two beer mugs, still awaiting delivery.","0","2020-05-07 11:11:09","FALSE","0","0",FALSE
"7","Amazon India provides special Delivery Services in Containment Zones in Mumbai in collaboration with Brihanmumbai M  ","0","2020-05-07 09:36:35","FALSE","0","0",FALSE
"8","RT @RupakBh53459442: @AmazonIn_In @amazon @AmazonHelp  Hey amazon do you any update about the delivery of ORDER  403-7351862-8964358 ?????","0","2020-05-07 07:14:34","TRUE","1","0",FALSE
"9","Samsung 108 cm (43 Inches) Super 6 Series 4K UHD LED Smart TV UA43NU6100 (Black) (2019 model)

4.2 out of 5 stars 1  ","3","2020-05-07 07:13:42","FALSE","0","0",FALSE
"10","Samsung 108 cm (43 Inches) Full HD LED Smart TV UA43N5300AR (Black) (2018 model)

4.3 out of 5 stars 454

31,9993  ","2","2020-05-07 07:13:42","FALSE","0","0",FALSE
"11","Samsung 125 cm (50 Inches) 4K Ultra HD LED Smart TV UA50NU7090KXXL (Black) (2019 model)

4.2 out of 5 stars 7

45,  ","2","2020-05-07 07:13:40","FALSE","0","0",FALSE
"12","LG 108 cm (43 inches) 4K UHD Smart LED TV 43UM7290PTF (Ceramic Black) (2019 Model)

4.3 out of 5 stars 897

36,490  ","2","2020-05-07 07:13:39","FALSE","0","0",FALSE
"13","LG 126 cm (50 inches) 4K Ultra HD Smart LED TV 50UM7290PTD (Ceramic BK + Dark Steel Silver) (2019 Model)

4.3 out o  ","1","2020-05-07 07:13:38","FALSE","0","0",FALSE
"14","Philips 139 cm (55 inches) 6100 Series 4K LED Smart TV 55PUT6103S/94 (Black)

4.1 out of 5 stars 10

42,99942,999  ","2","2020-05-07 07:13:37","FALSE","0","0",FALSE
"15","Sanyo 139 cm (55 inches) Kaizen Series 4K Ultra HD Smart Certified Android IPS LED TV XT-55A082U (Black) (2019 Mode  ","2","2020-05-07 07:13:35","FALSE","0","0",FALSE
"16","Sony Bravia 80.1 cm (32 inches) Full HD LED Smart TV KLV-32W672G (Black)

4.3 out of 5 stars 146

31,99031,990 3  ","2","2020-05-07 07:13:34","FALSE","0","0",FALSE
"17","TCL 138.78 cm (55 inches) AI 4K UHD Certified Android Smart LED TV 55P8 (Black) (2019 Model)

4.1 out of 5 stars 7  ","2","2020-05-07 07:13:33","FALSE","0","0",FALSE
"18","Samsung 123 cm (49 Inches) Full HD LED Smart TV UA49N5300AR (Black) (2018 model)

4.3 out of 5 stars 454

38,9993  ","2","2020-05-07 07:13:32","FALSE","0","0",FALSE
"19","Samsung 125 cm (50 Inches) Super 6 Series 4K UHD LED Smart TV UA50NU6100 (Black) (2019 model)

4.2 out of 5 stars 1  ","3","2020-05-07 07:13:29","FALSE","0","0",FALSE
"20","LG 108 cm (43 inches) Full HD Smart LED TV 43LM6360PTB (Dark Iron Gray) (2019 Model)

3.9 out of 5 stars 18

33,99  ","1","2020-05-07 07:13:28","FALSE","0","0",FALSE
"21","TCL 125.7 cm (50 inches) 4K Ultra HD Smart Certified Android LED TV 50P8E (Black) (2019 Model)

4.0 out of 5 stars  ","2","2020-05-07 07:13:26","FALSE","0","0",FALSE
"22","Sony Bravia 108 cm (43 inches) Full HD LED Smart TV KLV-43W672G (Black)

4.3 out of 5 stars 146

41,85041,850 57  ","2","2020-05-07 07:13:25","FALSE","0","0",FALSE
"23","Samsung 109 cm (43 Inches) 4K Ultra HD LED Smart TV UA43RU7100KXXL (Black) (2019 model)

4.1 out of 5 stars 17

46  ","2","2020-05-07 07:13:24","FALSE","0","0",FALSE
"24","Panasonic 108 cm (43 inches) 4K Ultra HD LED Smart TV TH-43GX500DX (Black) (2019 Model)

3.2 out of 5 stars 8

35,  ","2","2020-05-07 07:13:23","FALSE","0","0",FALSE
"25","Sony 108 cm (43 Inches) Full HD Certified Android Smart LED TV KDL-43W800F (Black) (2018 model)

4.4 out of 5 stars  ","2","2020-05-07 07:13:21","FALSE","0","0",FALSE
"26","TCL 124.5 cm (49 Inches) 4K UHD LED Smart TV L49P2US (Golden)

3.7 out of 5 stars 229

33,69033,690 49,99049,99  ","3","2020-05-07 07:13:20","FALSE","0","0",FALSE
"27","TCL 139.7 cm (55 inches) 4K Ultra HD Smart LED TV L55P2US (Golden)

3.3 out of 5 stars 206

44,99044,990 59,990  ","3","2020-05-07 07:13:19","FALSE","0","0",FALSE
"28","Sony Bravia 101.6 cm (40 Inches) Full HD LED TV KLV-40R252F (Black) (2018 model)

4.0 out of 5 stars 69

33,19933  ","1","2020-05-07 07:13:18","FALSE","0","0",FALSE
"29","Kevin 140 cm (55 Inches) 4K UHD | HDR-10 LED Smart TV KN55UHD (Black)

3.8 out of 5 stars 423

31,99931,999 60,0  ","2","2020-05-07 07:13:16","FALSE","0","0",FALSE
"30","Samsung 108 cm (43 Inches) Full HD LED Smart TV UA43N5470 (Black) (2019 model)

4.2 out of 5 stars 36

38,69938,6  ","2","2020-05-07 07:13:15","FALSE","0","0",FALSE
"31","Sony 101.6 cm (40 inches) Full HD LED TV KLV-40R352E (2017 Model)

4.4 out of 5 stars 40

37,09037,090 45,90045  ","1","2020-05-07 07:13:14","FALSE","0","0",FALSE
"32","@AmazonIn_In @amazon @AmazonHelp  Hey amazon do you any update about the delivery of ORDER  403-7351862-8964358 ?????","0","2020-05-07 07:13:05","FALSE","1","0",FALSE
"33","@amazonIN @amazon I have received a notification that an order placed with you has been delivery today, I have not  ","0","2020-05-07 05:25:26","FALSE","0","0",FALSE
"34","@amazon why charging delivery charges when free delivery applied ?? @AmazonindiaIn  ","1","2020-05-06 17:24:23","FALSE","0","0",FALSE
"35","@ArvindKejriwal Sir, as we are working from home &amp; trying to survive, we do need some things that do not come under  ","0","2020-05-06 16:31:43","FALSE","0","2",FALSE
"36","@amazon Dear amazon could you explain how my order got returned, without even informing me.
Status showing: Custome  ","0","2020-05-06 15:43:54","FALSE","0","0",FALSE
"37","@Abi_Mali @amazon @AmazonindiaIn @AmazonHelp That's terrorist.  I ordered masks too. Waiting for the delivery","0","2020-05-06 13:56:13","FALSE","0","0",FALSE
"38","@rameshsrivats They will start home delivery of alcohol also but not allow Amazon go deliver a book! Kalyug","0","2020-05-06 11:42:01","FALSE","0","1",FALSE
"39","@AshishXL Sir online books ki delivery kb hogi Amazon se?","0","2020-05-06 09:33:00","FALSE","0","0",FALSE
"40","@amitbhawani Red Zone, North West Delhi. Everything getting delivered from Flipkart on 1 day delivery and Amazon on 2 days basis.","0","2020-05-06 08:06:30","FALSE","0","0",FALSE
"41","@amazonIN @amazon Amazon has  uncouth delivery people. They do not know how to address senior citizens when face to  ","-1","2020-05-06 07:21:49","FALSE","0","0",FALSE
"42","In green &amp; orange zones, the government has given a green chit to e-commerce firms like Amazon and Flipkart to begi  ","1","2020-05-06 05:40:42","FALSE","0","2",FALSE
"43","StartupsVsCovid19 | From @NITIAayog partnering with startups to ecommerce cos resuming delivery of non-essential  ","0","2020-05-06 05:17:38","FALSE","0","0",FALSE
"44","         _

Getting Delivery of Online Shoping is also not safe.

Am  ","0","2020-05-06 02:39:47","FALSE","0","0",FALSE
"45","RT @Vikrant_06_: @narendramodi @PMOIndia @MoHFW_INDIA @CimGOI @myogiadityanath
@ArvindKejriwal @myogioffice @rajnathsingh

 Suggestion

Pl","0","2020-05-05 19:12:11","TRUE","1","0",FALSE
"46","@narendramodi @PMOIndia @MoHFW_INDIA @CimGOI @myogiadityanath
@ArvindKejriwal @myogioffice @rajnathsingh

 Suggest  ","0","2020-05-05 19:05:56","FALSE","1","2",FALSE
"47","@AmitShahOffice @AmitShah @amazonIN @FlipkartIN @trackonindia @DTDCIndia @smritiirani
@rashtrapatibhvn @Vikrant_06_  ","0","2020-05-05 19:04:22","FALSE","0","0",FALSE
"48","Instead of what we saw in last 48 hours, @PMOIndia shd give 3 month license to Ecomm players for Liqour Home Delive  ","0","2020-05-05 18:02:37","FALSE","0","0",FALSE
"49","@TVMohandasPai @CMofKarnataka @drashwathcn @kiranshaw @rk_misra @iamanilshetty Home delivery with delivery charge i  ","0","2020-05-05 17:02:25","FALSE","0","0",FALSE
"50","RT @AlokashuAlok: @AmazonHelp  @amazonIN  @amazon  Can I order items through cash on  delivery on Amazon in India,as online shopping is ava","0","2020-05-05 16:44:01","TRUE","1","0",FALSE
"51","@AmazonHelp  @amazonIN  @amazon  Can I order items through cash on  delivery on Amazon in India,as online shopping  ","0","2020-05-05 16:30:15","FALSE","1","0",FALSE
"52","Deals Discounts

(Pack of 10)  Syska 9-Watt LED Bulb

736  ","1","2020-05-05 16:03:00","FALSE","0","0",FALSE
"53","@sourajitsaha17 @flipkartsupport Amazon is also showing some of the products which are also counted in essential, l  ","0","2020-05-05 15:58:44","FALSE","0","0",FALSE
"54","@ArvindKejriwal @msisodia @AapKaGopalRai @SatyendarJain  HUMBLY REQUEST YOU THAT PLEASE TAKE OPTION OF HOME DELIVER  ","0","2020-05-05 15:11:35","FALSE","0","1",FALSE
"55","Deals Discounts

Safety Face Shield Transparent Full Face,Anti-Saliva Protective Hat

105  ","2","2020-05-05 14:46:53","FALSE","0","0",FALSE
"56","To avoid this kind of rush near Wine shop, Govt. should start home delivery facility with online stores like Flipka  ","1","2020-05-05 12:39:51","FALSE","0","0",FALSE
"57","@ArvindKejriwal @msisodia Sir govt can start delivery of liquor online to control public gathering. This will gener  ","0","2020-05-05 09:59:44","FALSE","0","0",FALSE
"58","@amazonIN My last 3 orders have been cancelled on the day of delivery without me getting any call by the delivery p  ","0","2020-05-05 09:19:46","FALSE","0","0",FALSE
"59","@AshishXL Ghar PE Bhejo...home delivery of liquor to be allowed I think Amazon will jump into delivery of liquor","0","2020-05-05 07:08:31","FALSE","0","0",FALSE
"60","@amazonIN if u r expecting doorstep delivery of heavy groceries from amazon,dont expect that.These guys r not givi  ","0","2020-05-05 06:56:29","FALSE","0","0",FALSE
"61","RT @arav_im: Amazon Worst performer Amazon Delivery Shameful I have waited for seven days...Shame on you AmazonPrime AmazonIndia  ","-2","2020-05-05 05:21:39","TRUE","2","0",FALSE
"62","@TajinderBagga Sir, when Amazon is not allowed to deliver a book to me? You will allow home delivery of alcohol! Ky  ","0","2020-05-05 04:49:18","FALSE","0","0",FALSE
"63","Although liquor sale shdnt be allowed, bt Why not give the task of liqour sale and distribution to @amazon  ","0","2020-05-05 03:13:42","FALSE","0","0",FALSE
"64","@AmazonHelp @AmazonHelp @amazon please start delivery in my area. 273302 . its orange zone and only one corona case  ","0","2020-05-04 22:35:35","FALSE","0","0",FALSE
"65","@AmazonHelp @AmazonHelp thanks for updation but your delivery facility is not available still now in Maharajganj UP  ","1","2020-05-04 22:32:49","FALSE","0","0",FALSE
"66","RT @GauravK25500863: Appended order was placed with a specific delivery date of 3rd May 2020, certainly, it has been delayed, but there is","-1","2020-05-04 20:07:15","TRUE","1","0",FALSE
"67","Order No. 408-2056852-4253935
Amazon is saying Customer has reqstd shipment to be deliverd on different date &amp; will  ","0","2020-05-04 19:47:49","FALSE","0","0",FALSE
"68","@ARanganathan72 Liquor shops reopened for 2 reasons. Frustrated citizens. No tax revenue to state. The sensible app  ","0","2020-05-04 19:30:36","FALSE","0","0",FALSE
"69","Appended order was placed with a specific delivery date of 3rd May 2020, certainly, it has been delayed, but there  ","-1","2020-05-04 19:02:24","FALSE","1","0",FALSE
"70","@narendramodi @PMOIndia @ArvindKejriwal @myogiadityanath @AmitShah @mlkhattar why can't Government give temporary a  ","0","2020-05-04 16:06:54","FALSE","0","0",FALSE
"71","@richaanirudh @aajtak @anjanaomkashyap Some really poor decisions by authorities : to charge fares from migrants...  ","-1","2020-05-04 15:24:44","FALSE","0","0",FALSE
"72","finally it's happened  
Amazon, Flipkart, Snapdeal, Paytm Starts Taking Orders for Non-Essential Products, Inc  ","0","2020-05-04 14:22:17","FALSE","0","1",FALSE
"73","@vivekagnihotri Govt is hypocrite, if they so much like tax generated by liquor then they could allow  ","0","2020-05-04 12:29:31","FALSE","0","0",FALSE
"74","Amazon has opened for taking orders for @XiaomiIndia @Xiaomi  products Green/Orange zones.while taking all precauti  ","0","2020-05-04 12:28:06","FALSE","0","0",FALSE
"75","@ArvindKejriwal By opening liquor shops, its but natural there will be chaos. 

Don't open liquor shops. 

Instead  ","-1","2020-05-04 12:23:17","FALSE","0","0",FALSE
"76","@AmazonHelp No one attended delivery, neither they call me and In Amazon app it's showing Delivery attempted...how  ","0","2020-05-04 11:27:37","FALSE","0","0",FALSE
"77","@Nmisra7 But home delivery services by swiggy, zomato, Dunzo, Amazon, Grofers, Big Basket havent been stopped righ  ","0","2020-05-04 10:51:41","FALSE","0","0",FALSE
"78","@narendramodi Sir m pareshan hu amazon m delivery chalu kara do","0","2020-05-04 10:13:01","FALSE","0","0",FALSE
"79","@rij79 The fittest shall survive ! Home delivery of liquor is a good idea . It will create more jobs even if Amazon is to deliver it !!!","1","2020-05-04 08:03:27","FALSE","0","1",FALSE
"80","RT @BiIndia: Lockdown3 | @amazonIN, @snapdeal to begin delivery of non-essential goods in green and orange zones from May 4

 ","0","2020-05-04 07:19:41","TRUE","9","0",FALSE
"81","RT @BiIndia: Lockdown3 | @amazonIN, @snapdeal to begin delivery of non-essential goods in green and orange zones from May 4

 ","0","2020-05-04 06:33:14","TRUE","9","0",TRUE
"82","RT @BiIndia: Lockdown3 | @amazonIN, @snapdeal to begin delivery of non-essential goods in green and orange zones from May 4

 ","0","2020-05-04 06:10:14","TRUE","9","0",TRUE
"83","RT @BiIndia: Lockdown3 | @amazonIN, @snapdeal to begin delivery of non-essential goods in green and orange zones from May 4

 ","0","2020-05-04 06:06:59","TRUE","9","0",TRUE
"84","RT @BiIndia: Lockdown3 | @amazonIN, @snapdeal to begin delivery of non-essential goods in green and orange zones from May 4

 ","0","2020-05-04 06:05:48","TRUE","9","0",TRUE
"85","@ArvindKejriwal @msisodia @AamAadmiParty @AmitShah @narendramodi @PMOIndia Please allow home delivery of liquor. Fo  ","0","2020-05-04 05:34:54","FALSE","0","0",FALSE
"86","@AmitShah
@PMOIndia @LtGovDelhi @msisodia
Exams due soon.
All Bookshops closed in main markets.
Students sitting id  ","0","2020-05-04 04:55:17","FALSE","1","1",FALSE
"87","RT @ashokdilliwala: @MHRD 
@NBTDilli
@AmitShah
@PMOIndia @LtGovDelhi
Exams due soon.
All Bookshops closed in main markets.
Students sitting","0","2020-05-04 04:52:58","TRUE","1","0",FALSE
"88","@MHRD 
@NBTDilli
@AmitShah
@PMOIndia @LtGovDelhi
Exams due soon.
All Bookshops closed in main markets.
Students sit  ","0","2020-05-04 04:52:50","FALSE","1","1",FALSE
"89","RT @ashokdilliwala: @nitin_gadkari
@NBTDilli
@BBCHindi
@AmitShah
@PMOIndia @LtGovDelhi @msisodia
Exams due soon.
All Bookshops closed in ma","0","2020-05-04 04:50:22","TRUE","1","0",FALSE
"90","@nitin_gadkari
@NBTDilli
@BBCHindi
@AmitShah
@PMOIndia @LtGovDelhi @msisodia
Exams due soon.
All Bookshops closed i  ","0","2020-05-04 04:50:16","FALSE","1","1",FALSE
"91","RT @ashokdilliwala: @PMOIndia @MHRD @LtGovDelhi @msisodia
Exams due soon.
All Bookshops closed in main markets.
Students sitting idle witho","-1","2020-05-04 04:48:03","TRUE","1","0",FALSE
"92","@PMOIndia @MHRD @LtGovDelhi @msisodia
Exams due soon.
All Bookshops closed in main markets.
Students sitting idle w  ","-1","2020-05-04 04:47:51","FALSE","1","1",FALSE
"93","Amazon has started non essential delivery what is stopping @flipkartsupport ??
The Mobile i gets to order is only available in flipkart.","1","2020-05-04 04:02:25","FALSE","0","1",FALSE
"94","Amazon, Flipkart non-essential delivery begins on May 4: What you must know before ordering - The Indian Express...","0","2020-05-04 01:05:52","FALSE","0","0",FALSE
"95","Amazon Part Time Delivery jobs-Earn 18000 inHour  ","0","2020-05-03 22:39:54","FALSE","0","0",FALSE
"96","RT @debenmoza: @AmazonHelp No response to my request yet and highly disappointed with unprofessional behaviour. I have not decide to cance","-1","2020-05-03 17:35:42","TRUE","2","0",FALSE
"97","RT @debenmoza: @AmazonHelp No response to my request yet and highly disappointed with unprofessional behaviour. I have not decide to cance","-1","2020-05-03 17:26:54","TRUE","2","0",TRUE
"98","@AmazonHelp No response to my request yet and highly disappointed with unprofessional behaviour. I have not decide  ","-1","2020-05-03 17:26:15","FALSE","2","1",FALSE
"99","@amazon 
What is this?
Selling price 150
Delivery 350  ","0","2020-05-03 14:44:40","FALSE","0","0",FALSE
"100","@narendramodi Sir, Flipkart and Amazon are not delivering essential items in varanasi region. Due to total lockdown  ","0","2020-05-03 13:35:52","FALSE","0","0",FALSE
"101","@AmazonHelp @JeffBezos @AmitAgarwal @amazonIN @amazon Is this the way your team support ? Isn't it your team's resp  ","1","2020-05-03 10:52:01","FALSE","0","0",FALSE
"102","RT @ajaysinghi11: @AmitAgarwal @JeffBezos @amazonIN @AmazonHelp @amazon We know situation is tough but we really expect from you to deliver","1","2020-05-03 07:23:43","TRUE","2","0",FALSE
"103","RT @ajaysinghi11: @AmitAgarwal @JeffBezos @amazonIN @AmazonHelp @amazon We know situation is tough but we really expect from you to deliver","1","2020-05-03 07:13:19","TRUE","2","0",TRUE
"104","@AmitAgarwal @JeffBezos @amazonIN @AmazonHelp @amazon We know situation is tough but we really expect from you to d  ","1","2020-05-03 07:13:14","FALSE","2","1",FALSE
"105","@PMOIndia @narendramodi @AmitShah Please allow non essential items delivery via amazon and flipkart.","0","2020-05-02 17:13:12","FALSE","0","0",FALSE
"106","Technews 3 | Flipkart Amazon Non Essential Items Delivery after 3rd MAY...  ","0","2020-05-02 12:25:46","FALSE","0","0",FALSE
"107","RT @BiIndia: Lockdown3 | @amazonIN, @snapdeal to begin delivery of non-essential goods in green and orange zones from May 4

 ","0","2020-05-02 11:30:55","TRUE","9","0",TRUE
"108","RT @BiIndia: Lockdown3 | @amazonIN, @snapdeal to begin delivery of non-essential goods in green and orange zones from May 4

 ","0","2020-05-02 10:18:08","TRUE","9","0",TRUE
"109","RT @BiIndia: Lockdown3 | @amazonIN, @snapdeal to begin delivery of non-essential goods in green and orange zones from May 4

 ","0","2020-05-02 10:15:12","TRUE","9","0",TRUE
"110","RT @BiIndia: Lockdown3 | @amazonIN, @snapdeal to begin delivery of non-essential goods in green and orange zones from May 4

 ","0","2020-05-02 10:14:58","TRUE","9","0",TRUE
"111","Lockdown3 | @amazonIN, @snapdeal to begin delivery of non-essential goods in green and orange zones from May 4  ","0","2020-05-02 10:04:20","FALSE","9","22",FALSE
"112","RT @reviewndwriteup: As we all know that paperback delivery is not possible until lockdown lasts. But that doesn't mean you can't read my n","0","2020-05-02 09:14:57","TRUE","1","0",FALSE
"113","@amazonIN I understand that in these difficult times Amazon is doing a great job, but when I see products being del  ","0","2020-05-02 03:22:00","FALSE","0","0",FALSE
"114","@BokaroDc 
Sir pls instruct the City book stalls to accept orders for book not available in the city. They can arra  ","0","2020-05-02 02:53:55","FALSE","0","0",FALSE
"115","@Flipkart @amazon @jharkhand181 @DrRPNishank
 Being a student how can I compromise with the books,every area book s  ","0","2020-05-02 02:26:14","FALSE","0","0",FALSE
"116","Could anyone reply how  ","0","2020-05-01 15:45:32","FALSE","0","0",FALSE
"117","Amazon and Flipkart to resume deliveries of smartphones, laptops in green and orange zones  ","0","2020-05-01 15:34:09","FALSE","0","6",FALSE
"118","@SunOfGan @TapiocaChip No I dont agree with this. I live in Gurgaon. Its mostly deserted, no vehicles on roads. Al  ","0","2020-05-01 13:02:40","FALSE","0","0",FALSE
"119","@virsanghvi @latha_venkatesh @LangaMahesh Please distribution for kirana stores at a regional level has economy of  ","0","2020-05-01 07:26:52","FALSE","0","0",FALSE
"120","@amazonIN I received my Purepet dog food 7 days earliest from the expected date of delivery , thanks Amazon","0","2020-05-01 04:11:20","FALSE","0","1",FALSE
"121","Increase revenue and business with Zypp Delivery! Fill this form and let us meet your demands:  ","0","2020-04-30 18:33:05","FALSE","0","0",FALSE
"122"," ","0","2020-04-30 16:35:18","FALSE","0","0",FALSE
"123","@AmazonHelp Your will will delivered today again they reschedule my delivery i contacted chat support they said kin  ","1","2020-04-30 13:43:04","FALSE","0","0",FALSE
"124","RT @neelmourya: I think Government @PMOIndia should now allow OnlineShopping like Amazon Flipkart etc. There are many necessary things","1","2020-04-30 10:42:42","TRUE","2","0",FALSE
"125","RT @neelmourya: I think Government @PMOIndia should now allow OnlineShopping like Amazon Flipkart etc. There are many necessary things","1","2020-04-30 10:34:46","TRUE","2","0",TRUE
"126","I think Government @PMOIndia should now allow OnlineShopping like Amazon Flipkart etc. There are many necessary  ","1","2020-04-30 10:34:41","FALSE","2","2",FALSE
"127","@rvp CyberSecurity Cyber Security -  @ABC7: 'SO SWEET: Home security camera captured an Amazon delivery man play  ","1","2020-04-30 09:10:31","FALSE","0","1",FALSE
"128","RT @tanyya_grover: I got an amazon delivery Just right now.
When i asked the delivery guy that why is he working today he told me that he w","1","2020-04-30 08:22:23","TRUE","2","0",FALSE
"129","@amazonIN Non sense...your delivery agents refuse for non contact deliveries..if we have to come in direct contact  ","-1","2020-04-30 05:58:31","FALSE","0","0",FALSE
"130","@presidentapai Not necessary. There are plenty of advance purchase hotel bookings, for example, paid in advance. Ca  ","0","2020-04-30 05:25:02","FALSE","0","1",FALSE
"131","@AmitShah Please allow non essential delivery and purchase after 3rd May. Urgent items are needed which are non ess  ","-1","2020-04-29 18:57:52","FALSE","0","1",FALSE
